id,cameraUsage,alertType,observationDateTime,junctionName,vehicleType,location.type,location.coordinates
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,OVER_SPEED,2024-04-02 08:15:13+05:30,CMHHospitalJn,Auto,Point,"[77.646621, 12.978562]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:13+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:13+05:30,TeachersJn,Auto,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:14+05:30,TeachersJn,Motorbike,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:14+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:15+05:30,TeachersJn,Auto,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:17+05:30,CMHHospitalJn,Motorbike,Point,"[77.646621, 12.978562]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:17+05:30,JPnagar-15thcrossJN,Lorry,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:19+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:19+05:30,Shaktitemple,Car,Point,"[77.642785, 13.015277]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:19+05:30,VanivilasJN,Auto,Point,"[77.576809, 12.948272]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:19+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:19+05:30,Shaktitemple,Car,Point,"[77.642785, 13.015277]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:19+05:30,CALCross,Motorbike,Point,"[77.59061, 13.010052]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:19+05:30,SampigeRoad,Auto,Point,"[77.571138, 13.008491]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:19+05:30,IndiranagarKFCJun,Car,Point,"[77.640837, 12.978368]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:19+05:30,IndiranagarKFCJun,Car,Point,"[77.640837, 12.978368]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:15:19+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:20+05:30,SampigeRoad,Motorbike,Point,"[77.571138, 13.008491]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:21+05:30,CMHHospitalJn,Motorbike,Point,"[77.646621, 12.978562]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:21+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:22+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:22+05:30,JPnagar-8thmain-9thcross,Car,Point,"[77.595183, 12.910289]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:23+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:23+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:23+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:23+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:23+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:25+05:30,JPnagar-15thcrossJN,Car,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:25+05:30,Mariyappacircle,Motorbike,Point,"[77.63721, 13.022783]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:26+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:26+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:27+05:30,TeachersJn,Motorbike,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:27+05:30,Mariyappacircle,Motorbike,Point,"[77.63721, 13.022783]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:28+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:29+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:29+05:30,IndiranagarKFCJun,Car,Point,"[77.640837, 12.978368]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:29+05:30,Mariyappacircle,Motorbike,Point,"[77.63721, 13.022783]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:30+05:30,JPnagar-15thcrossJN,Auto,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:30+05:30,SampigeRoad,Car,Point,"[77.571138, 13.008491]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:30+05:30,PromenadeWheelresroadJn,Motorbike,Point,"[77.61448, 12.991661]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:30+05:30,JPnagar-8thmain-9thcross,Lorry,Point,"[77.595183, 12.910289]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:30+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:31+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:32+05:30,Jayanagar-4thMain,Motorbike,Point,"[77.580123, 12.930848]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:32+05:30,Mariyappacircle,Auto,Point,"[77.63721, 13.022783]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:33+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:35+05:30,Mariyappacircle,Auto,Point,"[77.63721, 13.022783]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:36+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:36+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:37+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,NO_SEAT_BELT,2024-04-02 08:15:39+05:30,Chindrikahotel,Car,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:39+05:30,bashyamcirclerajajinagar,Car,Point,"[77.554162, 12.984416]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:39+05:30,Chindrikahotel,Car,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:39+05:30,80feetoldmadradroad,Motorbike,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:15:39+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:39+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:40+05:30,PromenadeWheelresroadJn,Motorbike,Point,"[77.61448, 12.991661]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:40+05:30,PromenadeWheelresroadJn,Car,Point,"[77.61448, 12.991661]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:15:40+05:30,SwamiVivekananda,Car,Point,"[77.631421, 12.981592]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:41+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:15:41+05:30,SwamiVivekananda,Car,Point,"[77.631421, 12.981592]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:41+05:30,SampigeRoad,Motorbike,Point,"[77.571138, 13.008491]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:41+05:30,Chindrikahotel,Bus,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:41+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:41+05:30,RajaKumarRoadManiComplex,Motorbike,Point,"[77.55919, 12.988839]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:15:42+05:30,SwamiVivekananda,Car,Point,"[77.631421, 12.981592]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:42+05:30,Kalasipalaya-Main-jn,Auto,Point,"[77.577328, 12.956281]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:43+05:30,JPnagar-15thcrossJN,Car,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:43+05:30,BRVJn,Car,Point,"[77.602438, 12.979232]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:43+05:30,HALIndiranagar,Auto,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:43+05:30,Jayanagar4thblockBusstop,Auto,Point,"[77.586068, 12.928639]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:43+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,OVER_SPEED,2024-04-02 08:15:43+05:30,RajaKumarRoadManiComplex,Motorbike,Point,"[77.55919, 12.988839]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:44+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:44+05:30,Chindrikahotel,Car,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:44+05:30,TeachersJn,Auto,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:44+05:30,HALIndiranagar,Car,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:15:45+05:30,TeachersJn,Undetermined,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:45+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:46+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:48+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:49+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:50+05:30,CALCross,Auto,Point,"[77.59061, 13.010052]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:50+05:30,JPnagar-15thcrossJN,Carrier,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:50+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:50+05:30,RajaKumarRoadManiComplex,Motorbike,Point,"[77.55919, 12.988839]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:15:50+05:30,SwamiVivekananda,Auto,Point,"[77.631421, 12.981592]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:51+05:30,JPnagar-15thcrossJN,Car,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:52+05:30,HALIndiranagar,Undetermined,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:52+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:53+05:30,SampigeRoad,Car,Point,"[77.571138, 13.008491]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:55+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:55+05:30,HALIndiranagar,Car,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:55+05:30,CMHHospitalJn,Motorbike,Point,"[77.646621, 12.978562]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:57+05:30,Chindrikahotel,Car,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:59+05:30,TeachersJn,Motorbike,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:59+05:30,JPnagar-15thcrossJN,Bus,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:59+05:30,HALIndiranagar,Auto,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:59+05:30,HALIndiranagar,Auto,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:15:59+05:30,SampigeRoad,Motorbike,Point,"[77.571138, 13.008491]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:15:59+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:00+05:30,JPnagar-15thcrossJN,Motorbike,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:00+05:30,Mariyappacircle,Auto,Point,"[77.63721, 13.022783]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:00+05:30,HALIndiranagar,Auto,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:01+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:01+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:01+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:01+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,NO_HELMET,2024-04-02 08:16:01+05:30,HALIndiranagar,Motorbike,Point,"[77.641287, 12.970227]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:02+05:30,Chindrikahotel,Bus,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:02+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:03+05:30,chikkapetTPS-Jn,Auto,Point,"[77.57168, 12.960574]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:04+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:16:05+05:30,BhashyamCircle,Motorbike,Point,"[77.578765, 13.006399]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:05+05:30,JPnagar-15thcrossJN,Car,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:08+05:30,JPnagar-15thcrossJN,Auto,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:09+05:30,VanivilasJN,Motorbike,Point,"[77.576809, 12.948272]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:09+05:30,IndiranagarKFCJun,Motorbike,Point,"[77.640837, 12.978368]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:09+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:10+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:10+05:30,JPnagar-15thcrossJN,Car,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:11+05:30,RajaKumarRoadManiComplex,Bus,Point,"[77.55919, 12.988839]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,STOP_LINE_VIOLATION,2024-04-02 08:16:11+05:30,TeachersJn,Motorbike,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:16:11+05:30,Chindrikahotel,Motorbike,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:12+05:30,Shaktitemple,Auto,Point,"[77.642785, 13.015277]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:12+05:30,TeachersJn,Car,Point,"[77.580053, 12.943633]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:13+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:13+05:30,PromenadeWheelresroadJn,Auto,Point,"[77.61448, 12.991661]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:13+05:30,IndiranagarKFCJun,Car,Point,"[77.640837, 12.978368]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,RED_LIGHT_VIOLATION_DETECTION,2024-04-02 08:16:13+05:30,Chindrikahotel,Motorbike,Point,"[77.593048, 12.989344]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:14+05:30,JPnagar-15thcrossJN,Undetermined,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:14+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:16+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:16+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:18+05:30,JPnagar-15thcrossJN,Undetermined,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:19+05:30,JPnagar-15thcrossJN,Undetermined,Point,"[77.578346, 12.906428]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:19+05:30,80feetoldmadradroad,Car,Point,"[77.645087, 12.985709]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,VEHICLE_WRONG_WAY,2024-04-02 08:16:19+05:30,Kormangala80ftRD,Motorbike,Point,"[77.612338, 12.93438]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:19+05:30,IndiranagarKFCJun,Car,Point,"[77.640837, 12.978368]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:20+05:30,ModiHospitalroadJn,Motorbike,Point,"[77.546368, 12.997397]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:20+05:30,Navarangacircle,Motorbike,Point,"[77.553042, 12.998237]"
5b778007-797e-4313-b34c-c7c4812365bb,ANPR,LICENCE_PLATE_RECOGNITION,2024-04-02 08:16:20+05:30,JPnagar-15thcrossJN,Car,Point,"[77.578346, 12.906428]"
